speed,azimuth,x,y,time
 54,185.46666666666667,993.1764705882354,1245.1764705882354,1563921020.6069984
 55,185.77777777777777,1305.7142857142858,1169.7142857142858,1563921020.7042494
 55,185.77777777777777,1017.4653465346535,1213.4653465346535,1563921020.8054924
 56,185.73333333333332,1016.0,1216.0,1563921020.9063568
 56,185.77777777777777,1020.0,1220.0,1563921021.0030975
 57,185.77777777777777,1018.9803921568628,1218.9803921568628,1563921021.107819
 57,186.0888888888889,1018.9803921568628,1218.9803921568628,1563921021.207551
 58,185.73333333333332,1016.0,1224.0,1563921021.309279
 58,185.77777777777777,1018.9803921568628,1222.9803921568628,1563921021.4085245
 59,184.75555555555556,1016.0,1228.0,1563921021.5182307
 59,183.73333333333332,1016.0,1228.0,1563921021.6069934
 59,183.6888888888889,992.0493827160494,1184.0493827160494,1563921021.7047324
 58,182.75555555555556,1014.5858585858587,1230.5858585858587,1563921021.8054628
 58,182.75555555555556,1016.0,1232.0,1563921021.9081886
 58,182.4,1016.0,1232.0,1563921022.0139062
 60,182.4,1020.4675324675325,1192.4675324675325,1563921022.1136386
 60,181.6888888888889,999.0188679245283,1339.0188679245284,1563921022.2133722
 61,181.73333333333332,1013.2244897959183,1241.2244897959183,1563921022.312109
 62,181.37777777777777,1017.4653465346535,1241.4653465346535,1563921022.4081972
 62,181.37777777777777,992.0,1200.0,1563921022.5049388
 63,180.7111111111111,1014.9803921568628,1242.9803921568628,1563921022.604672
 63,180.0888888888889,980.1951219512196,1192.1951219512196,1563921022.7064004
 64,179.57777777777778,1004.3404255319149,1232.340425531915,1563921022.807131
 64,179.44444444444446,988.1951219512196,1208.1951219512196,1563921022.9143524
 65,179.0888888888889,1013.4653465346535,1249.4653465346535,1563921023.011605
 65,178.9111111111111,1013.4653465346535,1253.4653465346535,1563921023.1104786
 66,178.9111111111111,1016.0,1256.0,1563921023.206731
 66,178.9111111111111,1013.4653465346535,1257.4653465346535,1563921023.3079705
 67,178.9111111111111,1013.4653465346535,1257.4653465346535,1563921023.412691
 67,178.9111111111111,984.0,1204.0,1563921023.5064397
 67,178.9111111111111,1016.0,1260.0,1563921023.6051757
 68,178.51111111111112,984.0,1208.0,1563921023.7079015
 68,192.9777777777778,1013.2244897959183,1265.2244897959183,1563921023.8106265
 69,177.57777777777778,988.1951219512196,1216.1951219512196,1563921023.9103599
 69,177.3111111111111,1016.0,1272.0,1563921024.0080981
 69,177.17777777777778,1013.4653465346535,1269.4653465346535,1563921024.1287756
 70,177.17777777777778,1012.7619047619048,1260.7619047619048,1563921024.2240353
 70,177.17777777777778,1004.8421052631579,1248.842105263158,1563921024.3227704
 71,177.13333333333333,1017.6744186046512,1277.6744186046512,1563921024.4215062
 71,177.0,1016.7619047619048,1276.7619047619048,1563921024.53221
 71,176.86666666666667,1017.6744186046512,1277.6744186046512,1563921024.6279547
 72,177.0,1017.6744186046512,1281.6744186046512,1563921024.7266946
 72,177.48888888888888,1077.142857142857,1193.142857142857,1563921024.8254306
 72,178.2,1016.1951219512196,1280.1951219512196,1563921024.9231687
 73,178.51111111111112,1052.3076923076924,1180.3076923076924,1563921025.0209074
 73,178.51111111111112,1017.6744186046512,1289.6744186046512,1563921025.1126633
 73,178.55555555555554,1006.6849315068494,1258.6849315068494,1563921025.2163846
 73,178.82222222222222,1049.3333333333335,1237.3333333333335,1563921025.315121
 74,178.86666666666667,1220.888888888889,1156.888888888889,1563921025.4148543
 74,178.86666666666667,1011.8787878787879,1247.878787878788,1563921025.5285504
 75,178.82222222222222,1017.6744186046512,1297.6744186046512,1563921025.6252933
 75,178.51111111111112,1016.7619047619048,1300.7619047619048,1563921025.7280166
 75,178.51111111111112,1228.5217391304348,1164.5217391304348,1563921025.8237603
 75,178.6888888888889,1016.1951219512196,1300.1951219512196,1563921025.9176316
 76,178.51111111111112,1005.9459459459459,1281.9459459459458,1563921026.0073912
 76,178.51111111111112,1017.6744186046512,1309.6744186046512,1563921026.1151028
 76,178.51111111111112,1017.6744186046512,1313.6744186046512,1563921026.2098544
 77,192.84444444444443,1017.6744186046512,1313.6744186046512,1563921026.312581
 77,177.0,1016.7619047619048,1312.7619047619048,1563921026.4113154
 77,176.51111111111112,1009.8461538461538,1273.8461538461538,1563921026.5100522
 77,176.15555555555557,1257.3333333333335,1169.3333333333335,1563921026.6107821
 78,176.15555555555557,1035.7575757575758,1151.7575757575758,1563921026.7075238
 78,176.37777777777777,1027.3488372093025,1007.3488372093024,1563921026.7972834
 78,176.82222222222222,1020.5217391304348,992.5217391304348,1563921026.891033
 78,177.17777777777778,1017.6744186046512,1329.6744186046512,1563921026.9768114
 79,177.48888888888888,1004.0,1256.0,1563921027.0765383
 79,177.57777777777778,981.3793103448276,1241.3793103448274,1563921027.1782649
 79,177.53333333333333,1016.7619047619048,1332.7619047619048,1563921027.279993
 80,192.53333333333333,1002.3492063492063,1266.3492063492063,1563921027.37451
 80,192.53333333333333,966.2857142857143,958.2857142857143,1563921027.4612782
 80,192.53333333333333,1020.0,1308.0,1563921027.5600154
 80,192.66666666666666,1016.7619047619048,1340.7619047619048,1563921027.6607456
 81,192.53333333333333,1020.5217391304348,1024.5217391304348,1563921027.7554913
 81,192.57777777777778,1017.1764705882354,1345.1764705882354,1563921027.8447623
 81,192.8,1016.433734939759,1344.433734939759,1563921027.94649
 81,192.75555555555556,1016.7619047619048,1348.7619047619048,1563921028.044229
 82,192.53333333333333,1017.6744186046512,1353.6744186046512,1563921028.1439626
 82,192.7111111111111,1016.7619047619048,1352.7619047619048,1563921028.2436974
 82,192.57777777777778,1019.8787878787879,1335.878787878788,1563921028.3414345
 82,192.75555555555556,1009.3333333333333,1349.3333333333333,1563921028.4252088
 82,192.7111111111111,1017.6744186046512,1361.6744186046512,1563921028.5089855
 83,192.66666666666666,1252.3076923076924,1052.3076923076924,1563921028.5977485
 83,192.66666666666666,1025.8064516129032,825.8064516129032,1563921028.6979895
 83,192.7111111111111,1017.6744186046512,1365.6744186046512,1563921028.7952418
 83,192.7111111111111,1257.3333333333335,1005.3333333333334,1563921028.8929803
 84,192.8,987.7575757575758,831.7575757575758,1563921028.989885
 84,192.8,1005.5238095238095,1021.5238095238095,1563921029.0736618
 84,192.7111111111111,1072.9411764705883,876.9411764705883,1563921029.1584353
 84,192.66666666666666,1101.142857142857,1249.142857142857,1563921029.248196
 84,192.8,1024.5217391304348,1096.5217391304348,1563921029.350496
 85,192.62222222222223,1034.4489795918366,1134.4489795918366,1563921029.4422653
 85,192.75555555555556,1068.9032258064517,1288.9032258064517,1563921029.5454986
 85,192.66666666666666,981.7142857142858,1329.7142857142858,1563921029.6552038
 85,192.8,964.3076923076924,1192.3076923076924,1563921029.7449646
 85,192.7111111111111,1248.0,1084.0,1563921029.844699
 86,192.8,1256.6808510638298,1052.6808510638298,1563921029.945429
 86,192.8,1044.0,1168.0,1563921030.0431683
 86,192.75555555555556,1037.3333333333335,1157.3333333333335,1563921030.127941
 86,192.75555555555556,1093.142857142857,1277.142857142857,1563921030.216704
 86,192.8,1021.6744186046512,1401.6744186046512,1563921030.3104527
 87,192.62222222222223,1021.1764705882354,1405.1764705882354,1563921030.3952258
 87,192.7111111111111,1020.7619047619048,1404.7619047619048,1563921030.4959576
 87,192.75555555555556,1021.6744186046512,1409.6744186046512,1563921030.5953445
 86,192.75555555555556,1023.8787878787879,1327.878787878788,1563921030.6841078
 85,192.75555555555556,1023.8787878787879,1331.878787878788,1563921030.7778563
 83,192.75555555555556,1025.3793103448274,1273.3793103448274,1563921030.8626306
 81,192.75555555555556,1041.7142857142858,1365.7142857142858,1563921030.9631832
 79,192.75555555555556,990.0740740740741,1250.0740740740741,1563921031.0649107
 75,192.53333333333333,1020.0,1408.0,1563921031.1616514
 74,177.3111111111111,1024.2051282051282,1404.2051282051282,1563921031.2444313
 72,175.9777777777778,1024.842105263158,1396.842105263158,1563921031.3292036
