speed,azimuth,x,y,time
 70,182.44444444444446,992.3076923076924,1412.3076923076924,1563921408.553976
 69,182.4,988.4675324675325,1204.4675324675325,1563921408.6567023
 70,182.4,1021.6744186046512,1257.6744186046512,1563921408.756437
 71,182.44444444444446,1021.6744186046512,1257.6744186046512,1563921408.8526719
 71,182.44444444444446,1020.7619047619048,1260.7619047619048,1563921408.9404345
 72,182.4,1020.433734939759,1260.433734939759,1563921409.0361784
 73,182.4,1021.1764705882354,1261.1764705882354,1563921409.1389046
 73,182.44444444444446,1012.0,1256.0,1563921409.2437305
 74,182.4,1020.7619047619048,1264.7619047619048,1563921409.3391445
 74,182.4,1021.1764705882354,1269.1764705882354,1563921409.4428668
 75,182.44444444444446,1108.0,1136.0,1563921409.5595548
 75,182.44444444444446,1020.7619047619048,1272.7619047619048,1563921409.66228
 76,182.4,1021.6744186046512,1273.6744186046512,1563921409.75506
 76,182.4,1021.6744186046512,1277.6744186046512,1563921409.8582935
 77,182.44444444444446,1020.7619047619048,1280.7619047619048,1563921409.9565408
 77,182.75555555555556,1020.7619047619048,1280.7619047619048,1563921410.0587795
 78,182.44444444444446,1061.3333333333335,1221.3333333333335,1563921410.15204
 78,182.4,1020.7619047619048,1284.7619047619048,1563921410.243795
 79,182.4,1020.7619047619048,1284.7619047619048,1563921410.343529
 79,182.44444444444446,1020.433734939759,1284.433734939759,1563921410.440269
 80,182.44444444444446,1008.2051282051282,1280.2051282051282,1563921410.5390053
 80,182.44444444444446,1020.7619047619048,1292.7619047619048,1563921410.6377413
 80,182.44444444444446,1021.6744186046512,1293.6744186046512,1563921410.7235126
 81,182.44444444444446,1020.1951219512196,1288.1951219512196,1563921410.819256
 81,182.44444444444446,1005.7142857142858,1261.7142857142858,1563921410.9080195
 81,182.84444444444443,1053.3333333333335,1249.3333333333335,1563921411.0071807
 82,182.44444444444446,1020.7619047619048,1300.7619047619048,1563921411.0989363
 82,182.44444444444446,1021.6744186046512,1305.6744186046512,1563921411.2006629
 82,182.84444444444443,977.3793103448276,1205.3793103448274,1563921411.285437
 83,182.4,1020.7619047619048,1308.7619047619048,1563921411.3781886
 83,182.44444444444446,1016.7619047619048,1308.7619047619048,1563921411.4749303
 83,182.4,1021.6744186046512,1313.6744186046512,1563921411.5735395
 84,182.44444444444446,1021.6744186046512,1317.6744186046512,1563921411.6782663
 84,182.8,1021.6744186046512,1317.6744186046512,1563921411.7794971
 85,182.44444444444446,1016.7619047619048,1320.7619047619048,1563921411.8777502
 85,182.44444444444446,1016.0,1316.0,1563921411.9710145
 85,182.44444444444446,1021.6744186046512,1325.6744186046512,1563921412.0597656
 85,182.44444444444446,1016.7619047619048,1324.7619047619048,1563921412.1575046
 86,182.44444444444446,1017.6744186046512,1329.6744186046512,1563921412.2602293
 86,182.44444444444446,994.0740740740741,1230.0740740740741,1563921412.3559737
 86,182.44444444444446,1016.1951219512196,1328.1951219512196,1563921412.4577014
 87,182.44444444444446,1009.9459459459459,1317.9459459459458,1563921412.5564227
 87,182.44444444444446,1016.7619047619048,1336.7619047619048,1563921412.6541615
 87,182.44444444444446,1016.7619047619048,1336.7619047619048,1563921412.7379382
 88,182.8,1020.5217391304348,1020.5217391304348,1563921412.8217137
 88,182.4,1198.6666666666667,1066.6666666666667,1563921412.9389093
 88,182.35555555555555,1028.888888888889,1032.888888888889,1563921413.0246801
 88,182.35555555555555,1016.0,1336.0,1563921413.1236773
 89,181.77777777777777,1016.7619047619048,1348.7619047619048,1563921413.207427
 89,181.73333333333332,1016.7619047619048,1352.7619047619048,1563921413.308157
 89,181.6888888888889,985.1428571428571,1281.142857142857,1563921413.4245243
 89,181.6888888888889,1016.7619047619048,1356.7619047619048,1563921413.53234
 90,181.42222222222222,1016.7619047619048,1360.7619047619048,1563921413.6266031
 90,181.06666666666666,1029.9459459459458,1321.9459459459458,1563921413.7388272
 90,181.37777777777777,1019.8787878787879,1347.878787878788,1563921413.8555143
 90,181.37777777777777,1020.4705882352941,1348.4705882352941,1563921413.9382944
 90,181.37777777777777,1005.5238095238095,1021.5238095238095,1563921414.0400214
 90,181.37777777777777,1024.0,1024.0,1563921414.1507256
 89,181.06666666666666,1032.842105263158,1344.842105263158,1563921414.24647
 89,181.37777777777777,1056.0,1292.0,1563921414.3422136
 88,181.06666666666666,1234.0740740740741,1086.0740740740741,1563921414.4239955
 87,180.75555555555556,1009.5238095238095,1037.5238095238096,1563921414.5217333
 88,180.04444444444445,1009.5238095238095,1041.5238095238096,1563921414.626453
 88,179.9777777777778,1103.111111111111,903.1111111111111,1563921414.7323515
 88,179.8,1009.5238095238095,1053.5238095238096,1563921414.8251038
 89,179.7111111111111,1040.5217391304348,1124.5217391304348,1563921414.9088793
 89,179.62222222222223,1248.0,1088.0,1563921415.016591
 89,179.7111111111111,1248.0,1088.0,1563921415.1193159
 89,179.57777777777778,969.8064516129032,873.8064516129032,1563921415.2160578
 90,179.57777777777778,1042.6849315068494,1362.6849315068494,1563921415.315135
 90,179.57777777777778,1043.5555555555557,1363.5555555555557,1563921415.4078875
 90,179.57777777777778,1021.6744186046512,1409.6744186046512,1563921415.4896686
 90,179.57777777777778,1029.9459459459458,1369.9459459459458,1563921415.5756547
 90,179.57777777777778,1021.6744186046512,1409.6744186046512,1563921415.6609352
 88,179.57777777777778,1020.7619047619048,1412.7619047619048,1563921415.7570262
 87,179.26666666666668,1070.6666666666667,1322.6666666666667,1563921415.8437953
 84,192.9777777777778,1072.9032258064517,1336.9032258064517,1563921415.9465191
 80,174.82222222222222,958.0740740740741,1246.0740740740741,1563921416.0402691
 75,169.84444444444443,1072.0,1352.0,1563921416.1210544
 70,165.4,1068.0,1352.0,1563921416.2148025
 61,157.73333333333332,1073.7142857142858,1357.7142857142858,1563921416.3155334
 47,144.9111111111111,1024.0,1428.0,1563921416.4092836
 35,138.46666666666667,1033.6744186046512,1393.6744186046512,1563921416.5110114
 22,122.8,1021.0370370370371,1429.037037037037,1563921416.6077518
 14,115.13333333333333,1024.340425531915,1432.340425531915,1563921416.6920357
  7,107.4888888888889,1021.3333333333334,1433.3333333333333,1563921416.7798011
  1,96.44444444444444,1015.8787878787879,1359.878787878788,1563921416.8944933
  9,81.84444444444445,990.6849315068494,1378.6849315068494,1563921416.9922333
 12,74.17777777777778,975.8787878787879,1363.878787878788,1563921417.0879774
 13,70.8,1027.252336448598,1443.252336448598,1563921417.1852272
 16,53.977777777777774,1015.8787878787879,1359.878787878788,1563921417.2904553
 14,42.53333333333333,997.6744186046512,1413.6744186046512,1563921417.3936899
 12,33.15555555555556,1000.4705882352941,1368.4705882352941,1563921417.4819636
  8,26.77777777777778,949.8461538461538,1365.8461538461538,1563921417.5767093
  6,23.844444444444445,984.4675324675325,1400.4675324675325,1563921417.662479
  2,21.88888888888889,1016.5714285714286,1440.5714285714287,1563921417.7751784
  0,21.044444444444444,1033.2244897959183,1445.2244897959183,1563921417.8639424
  0,20.066666666666666,1000.7619047619048,1420.7619047619048,1563921417.9676683
  0,19.8,1000.7619047619048,1420.7619047619048,1563921418.0728948
  1,19.755555555555556,1024.0,1440.0,1563921418.1626577
  2,19.4,1023.1260504201681,1435.126050420168,1563921418.2623894
  3,19.444444444444443,1018.909090909091,1438.909090909091,1563921418.350154
  3,19.266666666666666,975.8787878787879,1367.878787878788,1563921418.449887
  3,18.333333333333332,1280.9032258064517,1084.9032258064517,1563921418.5556054
  3,17.57777777777778,1005.7142857142858,1373.7142857142858,1563921418.6473608
  3,17.266666666666666,979.8787878787879,1367.878787878788,1563921418.7450986
  3,16.377777777777776,1280.9032258064517,1084.9032258064517,1563921418.8438346
  2,16.333333333333332,984.2051282051282,1400.2051282051282,1563921418.9335947
  2,15.755555555555556,1003.5555555555555,1375.5555555555557,1563921419.0273442
  3,15.044444444444444,1019.8787878787879,1359.878787878788,1563921419.1117125
  4,14.311111111111112,984.8421052631579,1392.842105263158,1563921419.2004747
  4,13.733333333333333,996.433734939759,1416.433734939759,1563921419.2992105
  5,12.355555555555556,990.6849315068494,1382.6849315068494,1563921419.3983724
  7,11.28888888888889,1003.5555555555555,1375.5555555555557,1563921419.4985607
  8,10.133333333333333,1000.7619047619048,1416.7619047619048,1563921419.602791
  9,8.933333333333334,1020.4705882352941,1364.4705882352941,1563921419.697049
 10,8.755555555555556,944.0,1360.0,1563921419.8127396
 11,8.088888888888889,1016.4444444444445,1436.4444444444443,1563921419.921449
 12,7.4222222222222225,1025.5748031496064,1437.5748031496064,1563921420.0211823
 13,6.888888888888889,996.1951219512196,1412.1951219512196,1563921420.1358762
 14,6.4,979.8787878787879,1359.878787878788,1563921420.2306228
 15,5.644444444444445,1274.6666666666667,1062.6666666666667,1563921420.3313532
 16,5.4222222222222225,984.2051282051282,1396.2051282051282,1563921420.4300883
 16,4.888888888888889,1024.0,1436.0,1563921420.5118706
 17,4.533333333333333,990.6849315068494,1378.6849315068494,1563921420.5981548
 18,3.111111111111111,984.2051282051282,1392.2051282051282,1563921420.7031355
 19,3.6444444444444444,1024.0,1436.0,1563921420.801873
 20,3.2888888888888888,1024.0,1436.0,1563921420.903601
 20,3.111111111111111,1024.0,1432.0,1563921421.007323
 21,362.0,993.3333333333333,1373.3333333333333,1563921421.1060596
 22,360.93333333333334,1024.0,1432.0,1563921421.207794
 22,360.22222222222223,1025.5748031496064,1429.5748031496064,1563921421.3005435
 23,370.8888888888889,984.8421052631579,1376.842105263158,1563921421.4042673
 23,358.46666666666664,1023.1746031746031,1431.1746031746031,1563921421.4990137
 23,358.24444444444447,1029.5094339622642,1433.5094339622642,1563921421.6047306
 22,357.6666666666667,1023.1746031746031,1427.1746031746031,1563921421.700475
 22,355.6222222222222,1016.7272727272727,1424.7272727272727,1563921421.801206
 23,357.4,1013.7142857142858,1349.7142857142858,1563921421.9129066
 25,372.7111111111111,984.2051282051282,1384.2051282051282,1563921422.0311003
 27,358.73333333333335,1019.0144927536232,1343.0144927536232,1563921422.1163323
 29,359.31111111111113,1030.9803921568628,1430.9803921568628,1563921422.2222476
 31,360.0,1017.2244897959183,1421.2244897959183,1563921422.3179922
 32,360.1777777777778,1283.672131147541,1099.672131147541,1563921422.4167266
 34,360.22222222222223,1022.9803921568628,1422.9803921568628,1563921422.52444
 35,360.6222222222222,1026.1538461538462,1422.1538461538462,1563921422.617191
 37,360.5777777777778,1025.1764705882354,1417.1764705882354,1563921422.7139328
 39,360.7111111111111,1022.9803921568628,1418.9803921568628,1563921422.8251445
 40,360.7111111111111,1024.5436893203882,1420.5436893203882,1563921422.925385
 41,360.7111111111111,1022.9803921568628,1414.9803921568628,1563921423.0246263
 43,360.75555555555553,1022.9803921568628,1414.9803921568628,1563921423.1138966
 43,360.7111111111111,1282.0740740740741,1078.0740740740741,1563921423.2006662
 44,361.02222222222224,1022.9803921568628,1414.9803921568628,1563921423.3143616
 45,360.97777777777776,996.4705882352941,1364.4705882352941,1563921423.4091072
 46,361.02222222222224,1022.9803921568628,1410.9803921568628,1563921423.5028577
 47,360.97777777777776,1022.9803921568628,1410.9803921568628,1563921423.6185496
 48,360.97777777777776,1022.9803921568628,1406.9803921568628,1563921423.721273
 49,360.97777777777776,1024.0,1404.0,1563921423.8259923
 50,360.97777777777776,1022.9803921568628,1406.9803921568628,1563921423.9232428
 51,360.97777777777776,1020.0493827160494,1392.0493827160494,1563921424.0279648
 51,360.97777777777776,1269.3793103448274,1061.3793103448274,1563921424.135675
 51,360.97777777777776,1286.6666666666667,1046.6666666666667,1563921424.2439396
 51,360.97777777777776,1273.8983050847457,1053.8983050847457,1563921424.3386858
 50,360.44444444444446,1022.9803921568628,1398.9803921568628,1563921424.4404147
 50,360.97777777777776,1024.7619047619048,1392.7619047619048,1563921424.5511181
 51,360.97777777777776,1022.9803921568628,1394.9803921568628,1563921424.6587107
 52,360.84444444444443,1025.6744186046512,1389.6744186046512,1563921424.7568958
 53,360.97777777777776,973.7142857142858,1365.7142857142858,1563921424.8611262
 54,361.02222222222224,1024.7619047619048,1388.7619047619048,1563921424.9518833
 55,360.97777777777776,1024.5436893203882,1388.5436893203882,1563921425.037654
 56,360.97777777777776,995.0144927536232,1347.0144927536232,1563921425.1383848
 57,361.02222222222224,1026.1538461538462,1386.1538461538462,1563921425.2321334
 57,360.97777777777776,1294.3492063492063,1014.3492063492063,1563921425.3189023
 58,360.97777777777776,1026.1538461538462,1386.1538461538462,1563921425.4166398
 59,360.97777777777776,1026.1538461538462,1382.1538461538462,1563921425.4994195
 59,360.97777777777776,1273.8983050847457,1017.8983050847457,1563921425.5911748
