speed,azimuth,x,y,time
 69,296.15555555555557,564.5436893203884,600.5436893203884,1563922739.2821999
 70,312.6666666666667,564.3404255319149,600.3404255319149,1563922739.3788052
 70,299.7111111111111,560.4444444444445,600.4444444444445,1563922739.458394
 71,300.75555555555553,556.7619047619048,596.7619047619048,1563922739.545585
 71,302.1777777777778,557.6744186046512,597.6744186046512,1563922739.6430666
 72,304.1777777777778,552.7619047619048,592.7619047619048,1563922739.743656
 71,304.84444444444443,552.7619047619048,592.7619047619048,1563922739.8287156
 71,305.8666666666667,553.6744186046512,593.6744186046512,1563922739.9275553
 71,307.1111111111111,553.6744186046512,593.6744186046512,1563922740.0118463
 70,308.53333333333336,549.6744186046512,589.6744186046512,1563922740.1130066
 70,309.8222222222222,549.6744186046512,589.6744186046512,1563922740.194914
 71,311.15555555555557,549.6744186046512,589.6744186046512,1563922740.2941043
 72,312.1333333333333,545.6744186046512,585.6744186046512,1563922740.3917873
 73,,545.6744186046512,585.6744186046512,1563922740.4774308
 74,,545.6744186046512,585.6744186046512,1563922740.564431
 75,,541.6744186046512,581.6744186046512,1563922740.661173
 75,,541.6744186046512,581.6744186046512,1563922740.7449474
 76,,541.1764705882354,581.1764705882354,1563922740.8444922
 77,,537.6744186046512,577.6744186046512,1563922740.9452844
 77,,537.6744186046512,577.6744186046512,1563922741.0294328
 78,,537.6744186046512,577.6744186046512,1563922741.1301749
 79,,533.6744186046512,573.6744186046512,1563922741.2305882
 79,,533.6744186046512,573.6744186046512,1563922741.3283005
 80,,529.6744186046512,573.6744186046512,1563922741.4120662
 80,,529.6744186046512,569.6744186046512,1563922741.4986858
 81,,1249.818181818182,581.8181818181819,1563922741.5939145
 81,,529.1764705882354,569.1764705882354,1563922741.676694
 82,,525.6744186046512,565.6744186046512,1563922741.7634616
 83,312.53333333333336,525.6744186046512,565.6744186046512,1563922741.8604646
 83,312.31111111111113,521.6744186046512,565.6744186046512,1563922741.962005
 84,312.0,521.6744186046512,561.6744186046512,1563922742.0618398
 84,311.6,517.6744186046512,561.6744186046512,1563922742.150553
 84,309.55555555555554,517.6744186046512,557.6744186046512,1563922742.2462976
 85,307.8222222222222,513.6744186046512,557.6744186046512,1563922742.346196
 85,306.8,513.6744186046512,557.6744186046512,1563922742.428862
 85,305.5111111111111,513.6744186046512,557.6744186046512,1563922742.5141897
 86,304.53333333333336,509.6744186046512,553.6744186046512,1563922742.5971875
 86,303.46666666666664,509.6744186046512,553.6744186046512,1563922742.681026
 87,302.8,505.6744186046512,553.6744186046512,1563922742.7789104
 87,302.31111111111113,505.6744186046512,549.6744186046512,1563922742.8788471
 88,302.0,505.1764705882353,549.1764705882354,1563922742.979666
 88,301.68888888888887,501.1764705882353,549.1764705882354,1563922743.0792835
 88,300.97777777777776,497.6744186046512,545.6744186046512,1563922743.1640582
 89,299.84444444444443,496.76190476190476,544.7619047619048,1563922743.2460618
 89,299.26666666666665,497.6744186046512,545.6744186046512,1563922743.3328295
 89,298.46666666666664,493.6744186046512,545.6744186046512,1563922743.433479
 89,296.6,489.6744186046512,541.6744186046512,1563922743.5303638
 90,295.4888888888889,488.76190476190476,540.7619047619048,1563922743.61314
 90,294.64444444444445,489.6744186046512,541.6744186046512,1563922743.7071388
 90,292.8666666666667,485.6744186046512,541.6744186046512,1563922743.796524
 90,291.53333333333336,485.6744186046512,541.6744186046512,1563922743.8821132
 91,291.0888888888889,481.6744186046512,537.6744186046512,1563922743.983623
 91,290.4222222222222,477.6744186046512,537.6744186046512,1563922744.0840833
 90,289.84444444444443,477.1764705882353,537.1764705882354,1563922744.1801133
 89,288.77777777777777,473.6744186046512,537.6744186046512,1563922744.2648869
 89,288.06666666666666,473.6744186046512,537.6744186046512,1563922744.3506563
 88,286.4222222222222,468.76190476190476,532.7619047619048,1563922744.4334354
 88,285.0444444444444,469.6744186046512,533.6744186046512,1563922744.532171
 88,284.44444444444446,465.6744186046512,533.6744186046512,1563922744.6149502
 88,283.06666666666666,465.6744186046512,533.6744186046512,1563922744.7007284
 89,281.6,461.6744186046512,533.6744186046512,1563922744.7998273
 89,281.2,461.6744186046512,533.6744186046512,1563922744.8985634
 89,280.1333333333333,457.6744186046512,533.6744186046512,1563922744.982341
 89,280.1333333333333,457.6744186046512,533.6744186046512,1563922745.0661163
 90,279.8222222222222,453.6744186046512,533.6744186046512,1563922745.164854
 90,279.5111111111111,449.6744186046512,529.6744186046512,1563922745.2486255
 90,279.1111111111111,449.6744186046512,529.6744186046512,1563922745.3499167
 90,278.97777777777776,445.6744186046512,529.6744186046512,1563922745.4316978
 90,277.77777777777777,445.6744186046512,529.6744186046512,1563922745.517978
 91,276.4,441.6744186046512,529.6744186046512,1563922745.6175785
 91,275.1111111111111,441.6744186046512,529.6744186046512,1563922745.7163124
 91,274.35555555555555,437.6744186046512,529.6744186046512,1563922745.7956169
 91,274.0444444444444,436.76190476190476,528.7619047619048,1563922745.881361
 91,273.3777777777778,433.6744186046512,529.6744186046512,1563922745.9711213
 92,272.1333333333333,429.6744186046512,529.6744186046512,1563922746.0678623
 92,268.24444444444447,429.6744186046512,529.6744186046512,1563922746.1682942
 92,270.0444444444444,433.6410256410257,530.7692307692307,1563922746.2661614
 92,268.5111111111111,423.34883720930236,532.0,1563922746.3494773
 91,266.15555555555557,421.6744186046512,529.6744186046512,1563922746.448932
 90,262.8222222222222,417.6744186046512,529.6744186046512,1563922746.5364926
 89,258.8222222222222,417.6744186046512,529.6744186046512,1563922746.6344128
 88,256.02222222222224,424.0506329113924,528.0506329113924,1563922746.7202606
 87,251.6,413.6744186046512,529.6744186046512,1563922746.81853
 85,247.82222222222222,920.390243902439,624.390243902439,1563922746.8988442
 84,243.73333333333332,409.6744186046512,533.6744186046512,1563922746.983811
 83,240.7111111111111,405.6744186046512,533.6744186046512,1563922747.0703192
 82,227.35555555555555,405.6744186046512,533.6744186046512,1563922747.1694572
 81,228.0222222222222,401.6744186046512,533.6744186046512,1563922747.264898
 79,,400.76190476190476,536.7619047619048,1563922747.381978
 77,,397.1764705882353,537.1764705882354,1563922747.48412
 75,218.84444444444443,397.6744186046512,537.6744186046512,1563922747.5677326
 73,214.48888888888888,393.6744186046512,537.6744186046512,1563922747.6690981
 72,210.22222222222223,393.6744186046512,541.6744186046512,1563922747.7665129
 71,207.17777777777778,389.6744186046512,541.6744186046512,1563922747.8689432
 71,203.3111111111111,389.1764705882353,541.1764705882354,1563922747.9681494
 74,202.6,389.6744186046512,545.6744186046512,1563922748.0499659
 79,201.0888888888889,389.1764705882353,545.1764705882354,1563922748.1343606
 83,206.55555555555554,385.1764705882353,545.1764705882354,1563922748.2213032
 84,213.06666666666666,385.6744186046512,549.6744186046512,1563922748.3201149
 84,221.6,381.6744186046512,549.6744186046512,1563922748.4166243
 81,230.37777777777777,381.6744186046512,553.6744186046512,1563922748.5033927
 79,224.66666666666666,381.6744186046512,553.6744186046512,1563922748.5901608
 76,244.13333333333333,392.8421052631579,560.8421052631579,1563922748.6863842
 72,251.2888888888889,377.6744186046512,557.6744186046512,1563922748.7861116
 69,258.77777777777777,374.90909090909093,554.909090909091,1563922748.8867588
 67,265.1777777777778,371.91752577319585,559.9175257731958,1563922748.9723346
 67,270.0444444444444,372.0,560.0,1563922749.0670807
 67,274.35555555555555,370.98039215686276,558.9803921568628,1563922749.1538486
 68,275.73333333333335,368.0,560.0,1563922749.2413917
 69,277.8222222222222,366.98039215686276,558.9803921568628,1563922749.3377657
 69,278.4,370.6666666666667,562.6666666666667,1563922749.4354827
 70,278.93333333333334,362.2608695652174,558.2608695652174,1563922749.519258
 70,279.5111111111111,358.90909090909093,558.909090909091,1563922749.6020374
 70,279.8222222222222,358.90909090909093,556.6363636363637,1563922749.6848166
 71,280.4888888888889,357.6744186046512,555.3488372093024,1563922749.7715836
 70,281.15555555555557,353.6744186046512,557.6744186046512,1563922749.8543627
 70,281.68888888888887,353.6744186046512,557.6744186046512,1563922749.9536095
 69,281.9555555555556,350.2608695652174,558.2608695652174,1563922750.0368946
 69,282.84444444444443,350.6666666666667,556.5833333333334,1563922750.1236637
 68,283.06666666666666,348.0,556.0,1563922750.2145739
 67,284.0444444444444,345.46534653465346,557.4653465346535,1563922750.3033352
 66,284.8,346.98039215686276,558.9803921568628,1563922750.3851175
 65,285.44444444444446,342.98039215686276,554.9803921568628,1563922750.4858477
 64,285.7111111111111,342.98039215686276,554.9803921568628,1563922750.5704753
 64,285.6222222222222,342.98039215686276,554.9803921568628,1563922750.6512592
 64,285.53333333333336,338.98039215686276,554.9803921568628,1563922750.7380276
 64,285.1777777777778,340.0,556.0,1563922750.8377602
 65,284.8,338.98039215686276,554.9803921568628,1563922750.920539
 65,284.53333333333336,336.54368932038835,552.5436893203884,1563922751.0033169
 65,284.0444444444444,332.54368932038835,552.5436893203884,1563922751.0870934
 65,284.44444444444446,330.98039215686276,550.9803921568628,1563922751.173863
 66,284.0444444444444,330.98039215686276,550.9803921568628,1563922751.2675962
 66,284.0444444444444,330.1538461538462,554.1538461538462,1563922751.353219
 66,284.0888888888889,330.1538461538462,554.1538461538462,1563922751.4536645
 66,284.1777777777778,326.98039215686276,550.9803921568628,1563922751.5394347
 67,283.77777777777777,322.98039215686276,550.9803921568628,1563922751.6227229
 67,283.64444444444445,324.54368932038835,552.5436893203884,1563922751.7109947
 67,283.68888888888887,322.1538461538462,550.1538461538462,1563922751.8057425
 68,283.77777777777777,320.54368932038835,548.5436893203884,1563922751.8896039
 68,283.73333333333335,320.54368932038835,548.5436893203884,1563922751.986351
 68,283.73333333333335,314.98039215686276,546.9803921568628,1563922752.087595
 68,284.0888888888889,314.98039215686276,546.9803921568628,1563922752.1723676
 69,284.0888888888889,314.98039215686276,546.9803921568628,1563922752.2581394
 69,283.4222222222222,310.98039215686276,546.9803921568628,1563922752.356875
 69,282.8888888888889,312.0,548.0,1563922752.4376585
 69,282.1333333333333,310.98039215686276,546.9803921568628,1563922752.5209482
 70,281.77777777777777,305.2244897959184,545.2244897959183,1563922752.6047237
 70,281.4222222222222,304.44444444444446,544.4444444444445,1563922752.6885004
 70,281.1111111111111,302.90909090909093,546.909090909091,1563922752.7712796
 70,281.1111111111111,301.6744186046512,545.6744186046512,1563922752.858046
 70,280.31111111111113,297.6744186046512,545.6744186046512,1563922752.955785
 70,279.3777777777778,297.6744186046512,545.6744186046512,1563922753.053525
 71,277.6,297.6744186046512,545.6744186046512,1563922753.1552515
 71,275.68888888888887,297.6744186046512,545.6744186046512,1563922753.2410228
 71,274.0,312.1951219512195,548.1951219512196,1563922753.336768
 71,272.8888888888889,297.6744186046512,545.6744186046512,1563922753.4219708
 71,271.3777777777778,297.6744186046512,545.6744186046512,1563922753.5256932
 71,269.44444444444446,295.34883720930236,545.6744186046512,1563922753.607475
 72,282.53333333333336,300.0,544.7619047619048,1563922753.693253
 72,266.15555555555557,290.69767441860466,545.6744186046512,1563922753.7919881
 72,264.8222222222222,295.23809523809524,548.7619047619048,1563922753.8904924
 72,262.8666666666667,288.37209302325584,545.6744186046512,1563922753.9912229
 71,260.2,286.04651162790697,545.6744186046512,1563922754.0904477
 70,256.73333333333335,283.72093023255815,545.6744186046512,1563922754.1752207
 69,253.95555555555555,288.6363636363637,546.909090909091,1563922754.2579737
 67,249.95555555555555,274.6666666666667,546.6666666666667,1563922754.3563077
 66,245.46666666666667,272.0,548.0,1563922754.4550438
 64,240.7111111111111,270.98039215686276,550.9803921568628,1563922754.5567713
 63,233.44444444444446,266.98039215686276,550.9803921568628,1563922754.6585002
 62,229.84444444444443,266.98039215686276,550.9803921568628,1563922754.7432737
 60,,266.98039215686276,550.9803921568628,1563922754.8270495
 58,218.8,266.98039215686276,550.9803921568628,1563922754.9267833
 57,215.11111111111111,266.1538461538462,554.1538461538462,1563922755.0088496
 56,210.04444444444445,262.98039215686276,554.9803921568628,1563922755.0949275
 55,204.11111111111111,262.1538461538462,558.1538461538462,1563922755.1922612
 55,198.9111111111111,258.98039215686276,554.9803921568628,1563922755.2770545
 57,196.0222222222222,258.98039215686276,558.9803921568628,1563922755.3770032
 59,194.57777777777778,258.98039215686276,558.9803921568628,1563922755.4743614
 62,205.0888888888889,258.98039215686276,558.9803921568628,1563922755.571907
 64,204.6,258.98039215686276,562.9803921568628,1563922755.671448
 66,205.13333333333333,257.46534653465346,565.4653465346535,1563922755.7584445
 67,207.3111111111111,258.1538461538462,566.1538461538462,1563922755.8430443
 68,218.8,254.98039215686273,566.9803921568628,1563922755.9262164
 69,213.73333333333332,254.98039215686273,566.9803921568628,1563922756.0242925
 70,209.0,263.04347826086956,570.2608695652174,1563922756.126404
 71,207.3111111111111,260.0,572.4444444444445,1563922756.2130384
 72,205.3111111111111,262.7906976744186,573.6744186046512,1563922756.3076694
 73,204.86666666666667,260.4651162790698,577.6744186046512,1563922756.4064035
 75,203.48888888888888,258.13953488372096,577.6744186046512,1563922756.5091302
 76,203.62222222222223,258.13953488372096,581.6744186046512,1563922756.6110966
 77,204.64444444444445,255.8139534883721,581.6744186046512,1563922756.7108297
 78,205.9777777777778,255.8139534883721,581.6744186046512,1563922756.7916136
 79,206.2888888888889,253.48837209302326,585.6744186046512,1563922756.8773856
 79,206.42222222222222,253.48837209302326,585.6744186046512,1563922756.981108
 80,206.2888888888889,251.16279069767444,589.6744186046512,1563922757.0748062
 81,206.2888888888889,251.16279069767444,589.6744186046512,1563922757.1745317
 82,198.06666666666666,257.14285714285717,592.7619047619048,1563922757.260303
 82,198.06666666666666,254.76190476190476,596.7619047619048,1563922757.3450751
 83,206.51111111111112,254.76190476190476,596.7619047619048,1563922757.4595382
 84,206.64444444444445,246.51162790697677,597.6744186046512,1563922757.5403233
 84,206.51111111111112,246.51162790697677,597.6744186046512,1563922757.6270916
 85,206.33333333333334,246.51162790697677,601.6744186046512,1563922757.7118638
 86,205.8,244.18604651162792,601.6744186046512,1563922757.79165
 86,205.48888888888888,244.18604651162792,605.6744186046512,1563922757.880346
 87,205.13333333333333,244.18604651162792,605.6744186046512,1563922757.9790757
 87,204.6,244.7058823529412,609.1764705882354,1563922758.0603876
 88,204.24444444444444,247.61904761904762,612.7619047619048,1563922758.1597338
 88,204.37777777777777,274.66666666666663,617.3333333333333,1563922758.2435272
 88,200.9111111111111,239.53488372093025,613.6744186046512,1563922758.3263059
 89,207.22222222222223,242.3529411764706,617.1764705882354,1563922758.4135842
 89,198.82222222222222,237.2093023255814,617.6744186046512,1563922758.5118346
 90,197.0,1354.75,424.0,1563922758.6089773
 90,196.51111111111112,237.2093023255814,621.6744186046512,1563922758.6941817
 91,202.2,234.88372093023258,625.6744186046512,1563922758.79591
 91,202.82222222222222,234.88372093023258,625.6744186046512,1563922758.8776908
 91,202.11111111111111,238.0952380952381,632.7619047619048,1563922758.9624648
 92,201.9777777777778,232.55813953488374,629.6744186046512,1563922759.0442457
 92,201.53333333333333,232.55813953488374,633.6744186046512,1563922759.1469703
 91,201.53333333333333,230.2325581395349,633.6744186046512,1563922759.2467036
 91,201.53333333333333,235.71428571428572,640.7619047619048,1563922759.3437724
 90,204.86666666666667,227.90697674418607,641.6744186046512,1563922759.4267552
 90,204.86666666666667,230.58823529411765,645.1764705882354,1563922759.5147233
 90,204.86666666666667,227.90697674418607,645.6744186046512,1563922759.6139615
 90,204.86666666666667,225.58139534883722,645.6744186046512,1563922759.715057
 91,201.8,225.58139534883722,649.6744186046512,1563922759.8102875
 91,201.48888888888888,225.58139534883722,649.6744186046512,1563922759.8960593
 91,201.17777777777778,223.25581395348837,653.6744186046512,1563922759.9799263
 91,200.77777777777777,223.25581395348837,653.6744186046512,1563922760.0795584
 92,200.73333333333332,223.25581395348837,657.6744186046512,1563922760.162864
 92,200.42222222222222,220.93023255813955,657.6744186046512,1563922760.2456415
 92,199.7111111111111,223.52941176470588,661.1764705882354,1563922760.330519
 92,199.84444444444443,220.93023255813955,661.6744186046512,1563922760.4148037
 92,199.53333333333333,218.6046511627907,665.6744186046512,1563922760.4980707
 92,199.66666666666666,218.82352941176472,669.1764705882354,1563922760.5979023
 92,199.7111111111111,218.6046511627907,669.6744186046512,1563922760.6956425
 92,200.73333333333332,213.95348837209303,673.6744186046512,1563922760.7794235
 93,200.82222222222222,221.42857142857142,676.7619047619048,1563922760.8592045
 93,201.48888888888888,221.42857142857142,676.7619047619048,1563922760.9499757
 93,202.06666666666666,213.95348837209303,677.6744186046512,1563922761.0490878
 92,202.86666666666667,219.04761904761904,684.7619047619048,1563922761.148139
 92,204.24444444444444,216.66666666666666,684.7619047619048,1563922761.244217
 92,206.15555555555557,216.66666666666666,688.7619047619048,1563922761.3460922
 92,206.24444444444444,209.30232558139537,685.6744186046512,1563922761.431864
 92,207.84444444444443,209.30232558139537,689.6744186046512,1563922761.5156403
 92,208.9111111111111,206.97674418604652,689.6744186046512,1563922761.613379
 92,209.44444444444446,206.97674418604652,693.6744186046512,1563922761.698584
 92,209.9777777777778,212.04819277108436,700.433734939759,1563922761.796688
 92,211.0222222222222,209.52380952380952,700.7619047619048,1563922761.8794675
 92,211.6888888888889,202.32558139534885,697.6744186046512,1563922761.9655983
 91,212.13333333333333,202.32558139534885,701.6744186046512,1563922762.0493758
 91,213.15555555555557,200.0,701.6744186046512,1563922762.130698
 91,213.46666666666667,204.76190476190476,708.7619047619048,1563922762.2344213
 91,214.35555555555555,197.67441860465118,705.6744186046512,1563922762.326177
 91,214.84444444444443,197.67441860465118,705.6744186046512,1563922762.424912
 91,215.86666666666667,195.34883720930233,709.6744186046512,1563922762.5146716
 91,216.17777777777778,197.64705882352942,713.1764705882354,1563922762.6004426
 90,216.4,195.29411764705884,713.1764705882354,1563922762.6837285
 90,216.57777777777778,195.23809523809524,720.7619047619048,1563922762.7809772
 90,216.8,190.69767441860466,717.6744186046512,1563922762.8647525
 90,216.8,188.37209302325581,717.6744186046512,1563922762.9485278
 90,216.84444444444443,188.37209302325581,721.6744186046512,1563922763.03231
 90,216.84444444444443,186.046511627907,721.6744186046512,1563922763.117078
 90,216.8,186.046511627907,721.6744186046512,1563922763.215814
 89,216.84444444444443,183.72093023255815,725.6744186046512,1563922763.297596
 89,216.44444444444446,188.0952380952381,728.7619047619048,1563922763.3833663
 89,215.51111111111112,185.71428571428572,732.7619047619048,1563922763.484096
 89,214.84444444444443,181.1764705882353,733.1764705882354,1563922763.5638826
 89,214.17777777777778,179.06976744186048,733.6744186046512,1563922763.6486557
 88,213.77777777777777,194.8717948717949,752.2051282051282,1563922763.7399213
 88,212.8,190.0,752.0,1563922763.8346672
 88,211.33333333333334,174.4186046511628,737.6744186046512,1563922763.9169455
 88,209.7111111111111,174.4186046511628,737.6744186046512,1563922764.0121944
 87,208.15555555555557,176.19047619047618,744.7619047619048,1563922764.098962
 87,207.04444444444445,185.0,760.0,1563922764.1842406
 87,206.15555555555557,180.48780487804876,756.1951219512196,1563922764.2655323
 87,205.13333333333333,175.90361445783134,752.433734939759,1563922764.350305
 87,203.7111111111111,173.8095238095238,752.7619047619048,1563922764.44904
 86,202.55555555555554,173.8095238095238,756.7619047619048,1563922764.5328162
 86,201.4,171.42857142857142,756.7619047619048,1563922764.6165926
 86,200.95555555555555,167.4418604651163,753.6744186046512,1563922764.6993713
 86,199.0888888888889,167.4418604651163,757.6744186046512,1563922764.7861388
 85,193.46666666666667,169.04761904761904,760.7619047619048,1563922764.881187
 85,196.37777777777777,167.05882352941177,761.1764705882354,1563922764.9659653
 85,194.9777777777778,167.05882352941177,765.1764705882354,1563922765.047747
 84,207.84444444444443,169.04761904761904,768.7619047619048,1563922765.1335256
 84,192.04444444444445,162.79069767441862,765.6744186046512,1563922765.219288
 84,190.57777777777778,164.7058823529412,769.1764705882354,1563922765.3190207
 84,189.9111111111111,164.7058823529412,773.1764705882354,1563922765.414766
 83,188.53333333333333,212.30769230769232,817.8461538461538,1563922765.5224817
 83,187.82222222222222,162.79069767441862,773.6744186046512,1563922765.618734
 83,186.75555555555556,166.66666666666666,780.7619047619048,1563922765.7015119
 82,185.11111111111111,166.66666666666666,784.7619047619048,1563922765.8021243
 82,183.73333333333332,162.79069767441862,781.6744186046512,1563922765.9023619
 82,182.35555555555555,162.79069767441862,781.6744186046512,1563922766.003593
 82,191.42222222222222,166.66666666666666,788.7619047619048,1563922766.0990894
 81,179.8,162.79069767441862,785.6744186046512,1563922766.1828635
 81,178.9111111111111,164.7058823529412,793.1764705882354,1563922766.2696333
 81,178.15555555555557,166.66666666666666,796.7619047619048,1563922766.3554027
 80,177.17777777777778,181.8181818181818,816.4675324675325,1563922766.44918
 80,175.8,162.79069767441862,793.6744186046512,1563922766.535142
 80,174.6,166.66666666666666,800.7619047619048,1563922766.6219106
 79,172.15555555555557,166.66666666666666,804.7619047619048,1563922766.7196498
 79,169.4,162.79069767441862,801.6744186046512,1563922766.801431
 78,167.44444444444446,162.79069767441862,801.6744186046512,1563922766.8872
 78,164.48888888888888,169.04761904761904,808.7619047619048,1563922766.9709766
 77,163.0222222222222,165.11627906976744,805.6744186046512,1563922767.0529401
 77,160.3111111111111,165.11627906976744,805.6744186046512,1563922767.1359065
 77,158.75555555555556,165.11627906976744,809.6744186046512,1563922767.2216785
 77,157.6888888888889,167.4418604651163,809.6744186046512,1563922767.3104408
 77,156.8,1204.0,875.5555555555555,1563922767.407182
 77,155.9111111111111,167.4418604651163,813.6744186046512,1563922767.5034354
 77,155.9111111111111,173.8095238095238,820.7619047619048,1563922767.5873125
